company_id,year_month,caja_ingresos,caja_gastos,flujo_neto,volumen_ventas,volumen_vencido_ventas,atrapado_ventas,volumen_compras,volumen_vencido_compras,atrapado_compras,stock_overdue_clientes,stock_overdue_prov,observado,refund_rate,refund_rate_3m,debt_service,debt_service_3m,mes_sin_ingresos,burn_rate,pct_clientes_morosos,pct_impagos_prov,pct_clientes_morosos_3m,pct_impagos_prov_3m,share_stock_clientes_antiguo,edad_media_stock_prov_dias,share_stock_prov_antiguo,flujo_neto_3m_avg,flujo_neto_6m_avg,burn_rate_3m_avg,ingresos_momentum_3m,colchon_flujo_meses,recuperacion_prov,persistente_flag_flujo_negativo,persistente_flag_estres_prov,persistente_flag_estres_clientes,persistente_flag_stock_prov_antiguo,persistente_flag_tijera,caja_real,caja_negativa_flag,caja_reportada,deuda_viva,flujo_relativo,flujo_relativo_3m,runway_meses,deuda_sobre_ingresos,stock_prov_sobre_ingresos,stock_clientes_sobre_ingresos,flujo_pendiente_robusta_6m,flujo_volatilidad_6m,recuperacion_stock_prov,ventas_acum,compras_acum,top1_clientes_share_3m,top1_prov_share_3m,pctl_flujo_relativo_3m,pctl_burn_rate_3m,pctl_clientes_morosos_3m,pctl_stock_prov_sobre_ingresos,pctl_colchon_flujo_meses,pctl_runway_meses,pctl_flujo_volatilidad_6m,pctl_stock_clientes_sobre_ingresos,pctl_recuperacion_stock_prov,pctl_flujo_pendiente_robusta_6m,meses_activos_acum,mes_parcial,confianza,group_id,score_mensual,score_trayectoria,peso_cubierto,n_componentes_validos,aporte_liquidez,aporte_colchon,aporte_deuda_comercial,aporte_eficiencia,aporte_cobro_clientes,aporte_trayectoria,cambio_real,cambio_cobertura,delta_score,motivo_cambio,score_suavizado,score_volatilidad,caida_score_3m,giro_sigmas,senal_giro,criterios_estructurales,naturaleza_caida,motivo_naturaleza,riesgo_impago_comercial,riesgo_asfixia_caja,senal_nivel,senal_anticipacion,alerta_temprana,alerta_tipo,alerta_canal,alerta_severidad,motivo_alerta
COMP_0184,2026-01,1413276.37,1250719.53,162556.84000000003,465360.23,0.0,0.0,1114.51,1173.01,0.0,762494.95,1015.18,True,0.0,0.0,0.0,0.0,0,0.8849787320791332,,0.0,100.0,,0.2494737440556164,235.4526881932268,1.0,54185.61333333334,27092.80666666667,,,0.3899119733102753,,0,0,1,1,0,,,0,,0.8051488754460673,,,,0.005028216809427,3.77666022251543,,,,2362283.5300000003,2304.46,0.6522497046395465,1.0,,,0.0849999999999999,0.52,0.65,,,0.12,,,6,0,media,GROUP_0044,72.04,,0.82,5,,,,,,,,,,,,,,,0,0,,,0.625,0.0,0,1,1,anticipacion,impago_comercial,vigilancia,impago de sus clientes en el quintil adverso (contagio); morosidad de clientes en el quintil adverso; impago envejecido sostenido
COMP_0184,2026-02,1135000.0,1310727.21,-175727.21000000005,0.0,1134428.35,1134428.35,1806.19,0.0,0.0,1896923.3,1015.18,True,0.0,0.0,0.0,0.0,0,1.154825735682819,100.0,,100.0,,0.1727055068594497,263.45268819322683,1.0,-4390.123333333341,-2195.0616666666706,,,-0.0154253099949289,,0,0,1,1,0,,,0,,-0.5516739457894829,,,,0.0031870326529771,5.955157210832669,,,,2362283.5300000003,4110.65,0.6522497046395465,0.9785367726171296,,,0.0,0.52,0.53,,,0.0899999999999999,,,7,0,media,GROUP_0044,43.31,,0.82,5,-20.852,-3.951,0.0,-4.097,0.176,0.0,-28.72,0.0,-28.73,liquidez -20.9; eficiencia -4.1,57.68,,,,0,1,,,0.625,0.0,0,1,1,anticipacion,impago_comercial,vigilancia,impago de sus clientes en el quintil adverso (contagio); morosidad de clientes en el quintil adverso; impago envejecido sostenido
COMP_0184,2026-03,2142881.85,2107634.42,35247.43000000004,0.0,465360.23,465360.23,1421.57,2920.7000000000003,0.0,2362283.53,1015.18,True,0.9295892818355804,0.4246286112259926,0.0,0.0,0,0.9835513889858184,100.0,0.0,100.0,0.0,0.3227787606003416,294.45268819322683,1.0,7359.020000000004,3679.510000000002,1.0077852855825904,,0.0141850564876452,,0,0,1,1,0,,,0,,0.0676222917930063,0.1070324071498635,,,0.0019476256334837,4.532047475900311,-0.3687632918265304,0.6792693942396714,,2362283.5300000003,5532.22,0.7282263462866175,0.9785367726171296,0.72,0.5900000000000001,0.0749999999999999,0.54,0.55,,0.43,0.1099999999999999,,0.08,8,0,media,GROUP_0044,56.96,19.40870787114132,1.0,6,14.202,1.3,-2.756,-1.903,-0.688,3.492,21.36,-7.71,13.65,liquidez +14.2; trayectoria +3.5,56.96,,,,0,0,,,0.625,0.136,0,1,1,anticipacion,impago_comercial,vigilancia,impago de sus clientes en el quintil adverso (contagio); morosidad de clientes en el quintil adverso; impago envejecido sostenido
COMP_0184,2026-04,142372.28,155170.43,-12798.15,1231027.5772000002,0.0,0.0,3110.55,1421.57,0.0,2362283.53,1015.18,True,0.0,0.5824128629880494,0.0,0.0,0,1.0898921475444516,,0.0,100.0,0.0,0.3227787606003416,324.4526881932268,1.0,-51092.64333333334,1546.4850000000022,1.076089757404363,1.4200886695643256,0.0077896964495122,,0,0,1,1,0,,,0,,-0.026477850920771,-0.1701765016390825,,,0.0021002867365789,4.887283798043686,-0.1856545257513617,0.5586240720612942,,3593311.1072000004,8642.77,0.5435791200730219,0.9785367726171296,0.32,0.51,0.0699999999999999,0.53,0.54,,0.49,0.0999999999999999,,0.16,9,0,media,GROUP_0044,46.96,42.19312122619051,1.0,6,-14.4,0.306,0.0,0.0,0.0,4.104,-9.99,0.0,-10.0,liquidez -14.4; trayectoria +4.1,46.96,,,,0,1,,,0.625,0.0,0,1,1,anticipacion,impago_comercial,vigilancia,impago de sus clientes en el quintil adverso (contagio); morosidad de clientes en el quintil adverso; impago envejecido sostenido
COMP_0184,2026-05,120000.0,132853.03,-12853.029999999995,715752.4672000002,0.0,0.0,16774.399999999998,4261.66,65.45,2362283.53,1080.63,True,0.0,0.8281869159497088,0.0,0.0,0,1.1071085833333334,,1.5357865244998428,100.0,0.7606988899258826,0.8030040746209666,334.2269879607266,0.9394334786189538,3198.7500000000086,-595.6866666666641,1.0601840399545344,-0.0561250897601818,-0.0044757475971485,,0,0,1,1,0,,,0,,-0.0285419318605184,0.0042008363372389,,,0.0023996884646213,5.245777497483865,-0.0710911272702699,0.4859367001555858,,4309063.5744,25417.17,0.6119281271481103,0.8881583444614014,0.55,0.52,0.0749999999999999,0.51,0.52,,0.54,0.0899999999999999,,0.25,10,0,media,GROUP_0044,53.35,31.35515381271676,1.0,6,11.34,-3.186,0.18,0.0,0.0,-1.944,6.39,0.0,6.39,liquidez +11.3; colchon -3.2,53.35,12.85,4.33,0.34,0,0,,,0.625,0.0,0,1,1,anticipacion,impago_comercial,vigilancia,impago de sus clientes en el quintil adverso (contagio); morosidad de clientes en el quintil adverso; impago envejecido sostenido
COMP_0184,2026-06,180000.0,160930.38,19069.62,1131.0,1231027.5772000002,1231027.5772000002,1374532.9959999977,20949.24,0.0,3593311.1072,1080.63,True,0.0,0.0,0.0,0.0,0,0.8940576666666666,100.0,0.0,100.0,0.2457526470507617,0.6574113566917816,364.2269879607266,0.9394334786189538,-2193.8533333333376,2582.583333333336,1.030352799181484,-0.905700839908998,0.1035440525466938,,0,0,1,1,0,,,0,,0.0445766203200701,-0.0034810541537397,,,0.0025260510286244,8.399625420828805,-0.0076818904909787,0.434649306435481,0.0010456162886877,4310194.5744,1399950.1659999974,0.7412854180987402,0.8573002492949469,0.54,0.55,0.0649999999999999,0.54,0.61,,0.54,0.0699999999999999,0.83,0.41,11,0,media,GROUP_0044,53.53,37.35200046876971,1.0,6,-4.14,3.24,0.0,0.0,0.0,1.08,0.18,0.0,0.18,liquidez -4.1; colchon +3.2,53.35,11.15,3.61,0.32,0,0,,,0.5,0.0,0,0,0,,,,
COMP_0184,2026-07,300000.0,287387.18,12612.820000000012,0.0,715752.4672000002,715752.4672000002,62393.05,1381086.085999997,1266364.1159999974,4309063.5744,1267444.7459999972,True,0.0,0.0,0.0,0.0,0,0.9579572666666668,100.0,91.6933512571786,100.0,90.05420466712141,0.5482127356008961,12.80488558354874,0.0008009658828945,6276.47,-22408.08666666667,0.9863745055555556,-0.8245744388590213,-0.6940226620896279,,0,0,1,0,0,,,0,,0.0278555241384952,0.0146300708660156,,,2.7991628927085195,9.51660488384118,0.0281987279995068,0.2353310869344796,-0.9322845623929084,4310194.5744,1462343.2159999977,0.8401385671115993,0.690027932907144,0.58,0.62,0.0749999999999999,0.14,0.33,,0.73,0.06,0.11,0.68,12,0,alta,GROUP_0044,39.37,30.49488414345023,1.0,6,4.14,-3.24,-17.18,3.36,0.0,-1.242,-14.16,0.0,-14.16,deuda_comercial -17.2; liquidez +4.1,53.35,9.98,-6.39,-0.64,0,2,,,0.65,0.0,1,0,1,nivel,impago_comercial,nivel_bajo,deuda vencida con proveedores en el quintil adverso; impago de sus clientes en el quintil adverso (contagio); morosidad de clientes en el quintil adverso
COMP_0184,2026-08,969639.58,162458.24000000002,807181.3399999999,790.13,1131.0,1131.0,23424.83,54119.98,7486.030000000001,4310194.5744,1262567.1359999974,True,0.0,0.0,0.0,0.0,0,0.167544975835248,100.0,13.83228522996498,100.0,87.48037662955161,0.5480688839502892,43.67288467264523,0.0008558990402867,279621.25999999995,141410.00499999998,0.6731866363895271,-0.3973029452817112,4.167454064159054,-59.00654501793264,0,0,1,0,0,844676.18,0.0,1,,1.51271572658273,0.5283826236804318,4.14886860284903,,2.366141371025392,8.077613782952959,0.0281987279995068,0.6118321100987374,-1.7204609046426171,4310984.7044,1485768.0459999973,1.0,0.696091944239431,0.93,0.9,0.0799999999999999,0.16,0.91,0.85,0.42,0.0799999999999999,0.07,0.66,13,0,media,GROUP_0044,57.46,33.972289398257644,1.0,6,5.76,9.756,0.0,1.96,0.0,0.63,18.11,0.0,18.09,colchon +9.8; liquidez +5.8,53.53,10.73,-0.18,-0.02,0,1,,,0.85,0.0,0,1,1,anticipacion,impago_comercial,vigilancia,"deuda vencida con proveedores en el quintil adverso; impago de sus clientes en el quintil adverso (contagio); la deuda vencida crece, no se recupera; morosidad de clientes en el quintil adverso"
COMP_0185,2024-09,,,,,,,,,,,,False,,,,,0,,,,,,,,,,,,,,,0,0,0,0,0,,,0,,,,,,,,,,,,,,0.8116473663408623,,,,,,,,,,,0,0,baja,GROUP_0044,,,0.0,0,,,,,,,,,,,,,,,0,0,,,0.0,,0,0,0,,,,
COMP_0185,2024-10,0.0,0.0,0.0,5040.14,0.0,0.0,971.15,1365.74,1365.74,0.0,9287.6185,True,,,,,0,,,100.0,,100.0,,39.86020754405448,0.0,,,,,,,0,0,0,0,0,,,0,,,,,,,,,,,5040.14,971.15,0.523443793227966,0.641420655831709,,,,,,,,,,,1,0,baja,GROUP_0044,,,0.32,2,,,,,,,,,,,,,,,0,0,,,0.0,,0,0,0,,,,
COMP_0185,2024-11,0.0,0.0,0.0,8152.95,0.0,0.0,693.78,889.0200000000001,72.62,0.0,9360.2385,True,,,,,0,,,8.16854513959191,,63.79215526264436,,69.45785793812838,0.0,,,,,,,0,0,0,0,0,,,0,,,,,,,,,,,13193.09,1664.93,0.4843407033035861,0.6174914455138738,,,,,,,,,,,2,0,baja,GROUP_0044,,,0.32,2,,,,,,,,,,,,,,,0,0,,,0.0,,0,0,0,,,,
COMP_0185,2024-12,0.0,0.0,0.0,2023.51,0.0,0.0,2574.14,576.06,118.46,0.0,9478.6985,True,,,,,0,,,20.563830156580917,,54.99537236560431,,99.45415707652268,0.8357559321039698,0.0,,,,,,0,1,0,0,0,,,0,,,,,,,,,,,15216.6,4239.07,0.5543628831557835,0.6528153528392112,,,,,,,,,,,3,0,baja,GROUP_0044,,,0.32,2,,,,,,,,,,,,,,,0,0,,,0.0,,0,0,0,,,,
COMP_0185,2025-01,0.0,0.0,0.0,2712.34,6024.2,3668.78,177.8,892.5600000000001,403.76,3668.78,9882.4585,True,,,,,0,,60.900700507951264,45.23617459890652,60.900700507951264,25.23031506082353,0.0,126.09172332977668,0.9398085000812296,0.0,,,,,,0,0,0,0,0,,,0,,,,,,,,,,,17928.940000000002,4416.87,0.7099139893194724,0.8290840377316927,,,0.4599999999999999,,,,,,,,4,0,baja,GROUP_0044,,,0.32,2,,,,,,,,,,,,,,,0,0,,,0.0,,0,0,0,,,,
COMP_0185,2025-02,0.0,0.0,0.0,10139.2,7773.83,7773.83,19517.75,8847.63,8847.63,11442.61,18730.0885,True,,,,,0,,100.0,100.0,82.92930222647726,90.8261238337574,0.0,91.97643732436184,0.4997434208599708,0.0,,,,,,0,0,0,0,0,,,0,,,,,,,,,,,28068.14,23934.62,0.7465196646661648,0.8214357010242246,,,0.41,,,,,,,,5,0,baja,GROUP_0044,,,0.32,2,,,,,,,,,,,,,,,0,0,,,0.0,,0,0,0,,,,
COMP_0185,2025-03,0.0,0.0,0.0,2723.1400000000003,1418.5700000000002,1418.5700000000002,9600.07,11962.15,9529.28,12861.18,28259.3685,True,,,,,0,,100.0,79.66193368249019,84.52072079176689,86.53753466216084,0.0,82.90687934162436,0.3354179163628515,0.0,0.0,,,,5.397851357168946,0,0,1,0,0,,,0,,,,,,,,,,,30791.28,33534.69,0.723469296424323,0.8350047867642876,,,0.39,,,,,,,,6,0,media,GROUP_0044,,51.7205651200976,0.5,3,,,,,,,,,,,,,,,0,0,,,0.0,,0,0,0,,,,
COMP_0185,2025-04,0.0,0.0,0.0,9191.443,2712.34,2712.34,2919.318,12478.38,12407.59,15573.52,40666.9585,True,,,,,0,,100.0,99.43269879583728,100.0,92.4788273067661,0.2355780838243377,79.35358282326425,0.2430095306979989,0.0,0.0,,,,-41.94154770453738,0,1,1,0,0,,,0,,,,,,,,,,,39982.723,36454.008,0.7234983753973738,0.5975306004417744,,,0.27,,,,,,,,7,0,media,GROUP_0044,,36.631131669178714,0.5,3,,,,,,,,,,,,,,,0,0,,,0.0,,0,0,0,,,,
COMP_0185,2025-05,0.0,0.0,0.0,1.69,10139.2,10139.2,7125.9800000000005,6674.91,6604.12,25712.72,47271.0785,True,,,,,0,,100.0,98.93946135603326,100.0,91.72613339229656,0.4450174855091177,97.14463047421268,0.3962272301445375,0.0,0.0,,,,-33.230228033679424,0,1,1,0,0,,,0,,,,,,,,,,,39984.413,43579.988,0.8718134955909459,0.597708921674338,,,0.13,,,,,,,,8,0,media,GROUP_0044,,39.407864814264684,0.5,3,,,,,,,,,,,,,,,0,0,,,0.5,,0,0,0,,,,
COMP_0185,2025-06,0.0,0.0,0.0,19145.768,11824.363,2723.1400000000003,33583.7602,22651.082,5503.894,28435.86,52774.9725,True,,,,,0,,23.029908672458724,24.29859200545033,63.11696070453836,58.643636603367696,0.4522873582863328,114.7859479036204,0.5354691279090671,0.0,0.0,,,,-13.418207915229516,0,1,1,0,0,,,0,,,,,,,,,,,59130.181,77163.7482,0.9437004183945992,0.3943943626943393,,,0.42,,,,,,,,9,0,media,GROUP_0044,,45.72294622702059,0.5,3,,,,,,,,,,,,,,,0,0,,,0.0,,0,0,0,,,,
COMP_0185,2025-07,0.0,0.0,0.0,62745.501199999984,90.22,90.22,159851.86919999917,1519.34,1434.55,28526.08,54209.5225,True,,,,,0,,100.0,94.4192873221267,58.73169242664627,43.90474383611757,0.5459397155164677,142.29904923991907,0.7501810867269676,0.0,0.0,,,,25.18932399030085,0,1,1,0,0,,,0,,,,,,,,,,,121875.68219999998,237015.6173999992,0.8725940592149741,0.6299188481163057,,,0.39,,,,,,,,10,0,media,GROUP_0044,,58.0290970219084,0.5,3,,,,,,,,,,,,,,,0,0,,,0.0,,0,0,0,,,,
COMP_0185,2025-08,0.0,0.0,0.0,1.22,3045.0080000000003,1.69,150.76,170901.06539999918,167408.43919999918,28527.77,221617.9616999992,True,,,,,0,,0.0555006752034805,97.95634615160216,18.81769361207803,89.3758926656956,0.9013224657938564,54.26212954019796,0.213299852310663,0.0,0.0,,,,26.27274075201421,0,1,0,0,0,,,0,,,,,,,,,,,121876.90219999998,237166.3773999992,0.8725940592149741,0.6040292747731374,,,0.6599999999999999,,,,,,,,11,0,media,GROUP_0044,,58.37443611470453,0.5,3,,,,,,,,,,,,,,,0,0,,,0.0,,0,0,0,,,,
COMP_0185,2025-09,0.0,0.0,0.0,6575.184399999999,21856.2704,16102.449999999995,1701.61,329.20000000000005,244.41000000000005,44630.22,221862.3716999992,True,,,,,0,,73.67428067690817,74.24362089914945,64.79947596899592,97.880049455673,0.6371436215192307,84.17448765242794,0.2378725698081059,0.0,0.0,,,,3.895970448314728,0,1,0,0,0,,,0,,,,,,,,,,,128452.08659999998,238867.9873999992,0.9255675126735582,0.7690942362485526,,,0.38,,,,,,,,12,0,alta,GROUP_0044,,51.24184058040032,0.5,3,,,,,,,,,,,,,,,0,0,,,0.0,,0,0,0,,,,
COMP_0185,2025-10,0.0,0.0,0.0,10286.03,56991.68079999999,56991.68079999999,57646.350000000006,36385.04000000001,36314.25000000001,101621.9008,258176.6216999992,True,,,,,0,,100.0,99.80544201682888,89.2577597806479,98.24280479082636,0.2807079947868875,100.53865365107154,0.2099706865131707,0.0,0.0,,,,-30.408077693471057,0,1,0,0,0,,,0,,,,,,,,,,,138738.11659999998,296514.3373999992,0.9999162658048886,0.6347094886830068,,,0.26,,,,,,,,13,0,alta,GROUP_0044,,40.3074252352061,0.5,3,,,,,,,,,,,,,,,0,0,,,0.0,,0,0,0,,,,
COMP_0185,2025-11,0.0,0.0,0.0,3751.5,6575.3344,6575.3344,100675.23,83205.83,48131.05,108197.23519999998,306307.6716999992,True,,,,,0,,100.0,57.84576633632523,93.26434196532472,70.6217983361751,0.2636645007357822,112.80507732350084,0.7235142380536066,0.0,0.0,,,,-24.940126492497868,0,1,1,0,0,,,0,,,,,,,,,,,142489.61659999998,397189.5673999992,0.9998665079302608,0.6945140603924064,,,0.26,,,,,,,,14,0,alta,GROUP_0044,,42.05033468051631,0.5,3,,,,,,,,,,,,,,,0,0,,,0.0,,0,0,0,,,,
COMP_0185,2025-12,0.0,0.0,0.0,218051.4800000004,1.07,1.07,806323.4761999976,64647.27,22071.86,108198.3052,328379.5316999992,True,,,,,0,,100.0,34.14198310307613,100.0,57.814934518987215,0.4124853889116186,135.8281706618318,0.6756304223695918,0.0,0.0,,,,1.4937161038324973,0,1,1,0,0,,,0,,,,,,,,,,,360541.0966000004,1203513.0435999967,0.9716350006865602,0.5447137063600634,,,0.0949999999999999,,,,,,,,15,0,alta,GROUP_0044,,50.47612200809661,0.5,3,,,,,,,,,,,,,,,0,0,,,0.5,,0,0,0,,,,
COMP_0185,2026-01,268601354.62,266820585.23,1780769.3900000015,970322.648,10286.03,10286.03,207908.0959,538584.9584999993,461912.3491999992,118484.3352,790291.8808999984,True,0.0,0.0,0.0,0.0,0,0.9933702144111696,100.0,85.76406412954064,100.0,77.51832122519176,0.8576821621901627,71.24822979400544,0.3266862003010611,593589.7966666672,296794.8983333336,,,0.0200220989898321,26.5145642772803,0,1,1,0,0,,,0,,0.0795574270659648,,,,0.0353069796845091,0.0052933911089595,,,,1330863.7446000003,1411421.1394999968,0.7428947407993179,0.4701286841653054,,,0.0849999999999999,0.4399999999999999,0.53,,,0.4499999999999999,,,16,0,alta,GROUP_0044,52.12,58.4515173633831,1.0,6,,,,,,,,,,,,,,,0,0,,,0.188,0.0,0,0,0,,,,
COMP_0185,2026-02,305839204.04,307815031.94,-1975827.899999996,1450659.7,203299.7300000004,203299.7300000004,372991.38,260336.0991999992,180747.7691999992,321784.0652000004,971039.6500999976,True,0.0,0.0,0.0,0.0,0,1.006460348686173,100.0,69.4286231357959,100.0,76.97502989374625,0.3362417437692307,81.29852852143594,0.3022528190993793,-65019.50333333155,-32509.751666665776,,,-0.0010183419066188,18.14545564824975,0,1,1,0,0,,,0,,-0.0412748272080721,,,,0.0202849113377052,0.0067220336798772,,,,2781523.4446,1784412.519499997,0.5538428460488217,0.4148764756280889,,,0.0799999999999999,0.47,0.53,,,0.4499999999999999,,,17,0,alta,GROUP_0044,38.39,55.783863987879606,1.0,6,-7.2,-3.24,0.08,-3.36,0.48,-0.486,-13.73,0.0,-13.73,liquidez -7.2; eficiencia -3.4,45.26,,,,0,1,,,0.188,0.0,1,0,1,nivel,,critica,score mensual en zona de riesgo
COMP_0185,2026-03,386627156.5,384091643.46,2535513.040000004,2447954.9100000006,34723.1642,34723.1642,571188.2852999992,526948.4915999991,313682.5566999992,356507.2294000004,1284722.2067999968,True,0.0,0.0,0.000601777024941,0.0002420883943242,0,0.9934419685803938,100.0,59.52812498761496,100.0,72.1294697208263,0.3034954028340382,91.54810817752886,0.255603530445645,780151.5100000032,390075.7550000016,0.9977575105592454,,0.0073236298563015,0.0189056020747955,0,1,1,0,0,,,0,,0.0316587020873286,0.0233137673150737,,,0.0160411865245451,0.0044513895174262,-0.0239493624893181,0.0608468312281032,,5229478.354600001,2355600.804799996,0.3397365649219107,0.3912906135472938,0.62,0.64,0.0749999999999999,0.47,0.55,,0.92,0.4499999999999999,,0.33,18,0,alta,GROUP_0044,46.64,44.63329455328552,1.0,6,4.14,3.24,0.14,3.36,0.168,-2.016,9.03,0.0,8.25,liquidez +4.1; eficiencia +3.4,46.64,,,,0,0,,,0.188,0.0,0,0,0,,,,
COMP_0185,2026-04,280840361.96,281526593.33,-686231.3699999945,2598887.8557000007,1026494.6538,752414.9937999999,1701516.949999996,329574.58640000003,154968.6196,1108922.2232000004,1439690.8263999966,True,0.0,0.0,0.0007422198808791,0.00045320619883,0,1.0024434926846368,73.2994556780808,47.02080378610163,78.32535733224954,58.14510537739076,0.1068463889722504,108.96708533656596,0.5489310874308703,-42182.07666666216,275703.8600000025,1.0007819366504014,2.6236106250356483,0.0050981095873933,-0.431516970536407,0,1,1,0,0,,,0,,-0.0066307455372192,-0.0054156235526542,,,0.0139110858807391,0.010715017418406,-0.026339376678523,0.0518882746179179,,7828366.210300002,4057117.754799992,0.2968886698054298,0.3377680955853842,0.51,0.62,0.27,0.48,0.54,,0.93,0.4399999999999999,,0.4,19,0,alta,GROUP_0044,40.94,57.5642186976425,1.0,6,-4.14,0.0,-0.88,-3.36,0.36,2.34,-5.68,0.0,-5.7,liquidez -4.1; eficiencia -3.4,40.94,,,,0,1,,,0.0,0.0,1,0,1,nivel,,critica,score mensual en zona de riesgo
COMP_0185,2026-05,9621109.0,9868812.81,-247703.81000000008,3356759.196900001,1651280.1,1231020.96,1643736.1051999982,1173748.8185999976,236317.89999999915,2339943.1832000003,1676008.726399996,True,0.0,0.0,0.0105274880473758,0.0008010690595036,0,1.0257458687974537,74.54949405615679,20.133600669508663,74.40223657344019,34.722889947921644,0.1375178968063417,122.649580235145,0.6741948961847598,533859.2866666699,234419.8916666692,1.007210443354161,0.1786922376084438,0.0062466897810975,15.770273530595516,0,1,1,0,0,,,0,,-0.0023750510599079,0.0075509684967338,,,0.0160700245266765,0.0224360074937219,-0.0187499980525432,0.0456679577816267,,11185125.407200005,5700853.85999999,0.19346847182929,0.20892440876683,0.55,0.5800000000000001,0.31,0.47,0.54,,0.93,0.4399999999999999,,0.38,20,0,alta,GROUP_0044,48.03,56.336873231283576,1.0,6,4.14,0.0,3.22,0.0,-0.06,-0.234,7.07,0.0,7.09,liquidez +4.1; deuda_comercial +3.2,46.64,6.13,-1.39,-0.23,0,1,,,0.0,0.0,0,0,0,,,,
COMP_0185,2026-06,8326694.26,9897838.23,-1571143.9700000002,5982900.152800003,3292514.1057000016,1356429.6021000005,4518924.207499993,2132140.852699995,67540.77,3696372.785300001,1743549.496399996,True,0.0,0.0,0.0976241380574,0.003757236365682,0,1.1886876016989725,41.197381652875805,3.167744284551889,55.94143992858172,12.620871973316556,0.0964478558055031,146.94416470217735,0.736842980054558,-835026.3833333316,-27437.4366666642,1.0722923210603543,-0.6891081028871548,-0.0016391799989828,40.37798451371177,1,0,1,1,0,,,0,,-0.0149649876097838,-0.0079902614023036,,,0.0166071328337089,0.0352075774018065,-0.0155412298990374,0.0423240185666631,0.0083482781018782,17168025.560000006,10219778.067499984,0.1371937344930262,0.1480074026522202,0.52,0.51,0.42,0.5,0.55,,0.94,0.4399999999999999,0.85,0.38,21,0,alta,GROUP_0044,48.7,30.57872407268219,1.0,6,-4.14,-3.24,10.2,0.0,2.484,-4.626,0.68,0.0,0.67,deuda_comercial +10.2; trayectoria -4.6,48.03,5.53,-1.39,-0.25,0,1,,,0.15,0.0,0,0,0,,,,
COMP_0185,2026-07,8356313.24,10257782.87,-1901469.6300000004,5863026.656400002,3042319.5517000007,1593660.6277,2669272.1335999984,3615319.088099995,1346330.6173999975,5220077.008400001,2725683.825899993,True,0.0262460824082167,0.0067260556971456,0.0001539183564641,0.0348028663118185,0,1.2275488693863277,52.38307812897194,37.2396069224294,52.3547662456692,23.84250128503644,0.2015327852265636,96.724943420812,0.4028438547664052,-1240105.8033333337,-641143.9399999978,1.147327446627585,-0.972974483899139,-0.3843733059078993,45.35444726189621,1,0,1,0,0,,,0,,-0.017991969857086,-0.0117773361755925,,,0.0257907991070778,0.0493930940073971,-0.0037870747732889,0.0239155073958323,-0.0027435909081579,23031052.21640001,12889050.20109998,0.1213379051509387,0.1294864067997581,0.49,0.41,0.4399999999999999,0.5,0.4,,0.94,0.4499999999999999,0.42,0.47,22,0,alta,GROUP_0044,44.76,34.50204843757072,1.0,6,0.0,0.0,-4.38,0.0,-0.252,0.702,-3.93,0.0,-3.94,deuda_comercial -4.4; trayectoria +0.7,48.03,5.15,-7.09,-1.38,0,1,,,0.0,0.0,0,0,0,,,,
COMP_0185,2026-08,3963252.54,8465556.84,-4502304.3,3428729.3017000016,3865675.1402000017,2460126.899200001,1348627.6696999993,2603781.1160999984,1265547.326199999,7550747.455500002,3159130.0540999942,True,0.0,0.0086256789472035,0.0255563098686615,0.0443401685451211,0,2.136012468183518,63.64029076361339,48.60421324875281,53.038698719351416,32.0840782267469,0.30101165109746,93.09594407201006,0.3372767379162386,-2658305.966666667,-1062223.3399999985,1.5174163130896063,-0.9695073005177308,-0.6680374986690688,32.15000452034626,1,0,1,0,0,38855.11,0.0,1,3257876.76,-0.0424687111853006,-0.0251418895507234,0.0040726950597337,0.0025608706486465,0.0297990035601049,0.0712236427290738,-0.0125899365498759,0.0242444780505539,-0.0087248795229769,26459781.51810001,14237677.87079998,0.1306467833102336,0.1365383082806408,0.49,0.27,0.4599999999999999,0.52,0.34,0.09,0.95,0.4599999999999999,0.4,0.41,23,0,media,GROUP_0044,33.87,32.81281100235188,1.0,6,0.0,-1.764,-4.82,-3.78,-0.24,-0.306,-10.91,0.0,-10.89,deuda_comercial -4.8; eficiencia -3.8,44.76,4.72,1.88,0.4,0,2,,,0.0,0.0,1,0,1,nivel,,critica,score mensual en zona de riesgo
COMP_0186,2024-09,,,,,,,,,,,,False,,,,,0,,,,,,,,,,,,,,,0,0,0,0,0,,,0,,,,,,,,,,,,,,0.6266679797605069,,,,,,,,,,,0,0,baja,GROUP_0142,,,0.0,0,,,,,,,,,,,,,,,0,0,,,0.0,,0,0,0,,,,
COMP_0186,2024-10,4285.33,254397.26,-250111.93,0.0,0.0,0.0,3206.37,7236.27,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0,8.0,,0.0,,0.0,,,,,,,,,,0,0,0,0,0,,,0,,,,,,,,,,,0.0,3206.37,,0.6802910160500342,,,,,,,,,,,1,0,baja,GROUP_0142,,,0.34,2,,,,,,,,,,,,,,,0,0,,,0.0,,0,0,0,,,,
